TimeOfDay;DayOfYear;BaseTemperature;BaseHumidity;ActualTemperature;ActualHumidity;PrecipChange;PrecipIntensity;PrecipTemperature;PrecipDuration;CloudCover;Fogginess;WindSpeed;WindDirection;Raining;Thundering;Snowing;GRPT;GWPT;GAPT;CRPT;CWPT;CAPT;GRTPT;GWTPT;CRTPT;CWTPT;TPBT;TPT;TPET;AvgAge;AvgAgeNonzero;MaxAge;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008040001;0.000356;0.08599401;0.0003359999;0.09460798;0.351132;0.06698;0.208;1.094161;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008;0.000328;0.053912;0.0002459999;0.06246199;0.229438;0.05105;0.208;1.094161;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007940001;0.000328;0.05390999;0.0002459999;0.062418;0.229438;0.05102601;0.208;1.094161;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000798;0.000322;0.05390199;0.0002459999;0.06244799;0.2294361;0.05100602;0.208;1.094161;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008;0.000324;0.05390199;0.0002459999;0.062274;0.2294361;0.05099002;0.208;1.094161;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008;0.000328;0.05389998;0.0002459999;0.062278;0.2294381;0.05098002;0.208;1.094161;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007919999;0.00033;0.05389998;0.0002459999;0.062296;0.2294381;0.05098802;0.208;1.094161;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000788;0.000358;0.08283798;0.0002979999;0.06228799;0.2294361;0.05098402;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00079;0.000362;0.08283997;0.0002999999;0.09130599;0.3451981;0.06995202;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000786;0.000362;0.08283997;0.0002999999;0.09133399;0.345202;0.07014802;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008060001;0.0003599999;0.08283997;0.0002999999;0.09133999;0.345202;0.07014202;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008120001;0.000338;0.05605601;0.0002359999;0.09153199;0.345202;0.07009003;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008160001;0.0003439999;0.05604801;0.0002359999;0.064708;0.22957;0.054912;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008300002;0.000346;0.05605202;0.0002359999;0.06455;0.229572;0.0549;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000832;0.000342;0.05605001;0.0002359999;0.06461599;0.22957;0.054954;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008320002;0.000346;0.05604801;0.0002359999;0.064574;0.2295701;0.055178;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000832;0.000352;0.05604201;0.0002379999;0.06445201;0.2295721;0.055106;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008360001;0.000352;0.05604601;0.0002399998;0.064468;0.2295721;0.05511799;0.218;1.09879;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000832;0.0004;0.08403401;0.0003219999;0.09258601;0.3577641;0.07072999;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00083;0.000392;0.08402801;0.0003239998;0.092608;0.3577661;0.07071599;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008260001;0.00039;0.08403601;0.0003219998;0.09261001;0.3577641;0.06960399;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008300001;0.0003899999;0.08403601;0.0003219998;0.092646;0.357764;0.06960999;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008280001;0.0003679999;0.05726799;0.0002419999;0.065804;0.244088;0.05411401;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008300001;0.0003679999;0.05726399;0.0002419999;0.065798;0.244088;0.06508201;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008420001;0.000368;0.05726399;0.0002399999;0.065768;0.24409;0.06508001;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008360001;0.0003699999;0.05726399;0.0002399999;0.065772;0.244088;0.06510402;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000842;0.000376;0.05726599;0.0002399999;0.06579999;0.244088;0.06511601;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008420001;0.0003859999;0.057274;0.0002399999;0.06584199;0.244088;0.06516401;0.228;1.104116;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008420001;0.000424;0.08379999;0.0002999999;0.06582799;0.2440901;0.06525601;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008400001;0.000424;0.08380199;0.0002999999;0.09241199;0.363076;0.08137202;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000842;0.0004279999;0.083804;0.0002999999;0.09240799;0.363074;0.081336;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008439999;0.000434;0.08380999;0.0002999999;0.09238199;0.363072;0.081336;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008439999;0.000412;0.05487401;0.0002499999;0.092398;0.363074;0.08132201;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008419999;0.0004099999;0.05487401;0.0002479999;0.06338401;0.2473121;0.06257199;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008479999;0.000426;0.05487801;0.0002479999;0.06336001;0.24731;0.062362;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000836;0.0004279999;0.05488001;0.0002479999;0.06339601;0.2473081;0.062408;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000838;0.0004339999;0.05488201;0.0002479999;0.06326201;0.2473081;0.06248;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008440001;0.0004339999;0.05488601;0.0002499999;0.06329601;0.2473101;0.062412;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008300001;0.0004379999;0.05488401;0.0002499999;0.06337401;0.2473101;0.06255201;0.238;1.109557;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008320002;0.0004659999;0.08225402;0.0003179999;0.09076201;0.3616161;0.077912;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008340001;0.0004659999;0.08225202;0.0003179999;0.09097001;0.361618;0.07798401;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008280001;0.0004659999;0.08226002;0.0003159998;0.09102001;0.36162;0.07818601;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008100002;0.0004619999;0.08225401;0.0003139998;0.09098201;0.361618;0.078172;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008140001;0.00042;0.054268;0.0002319999;0.063022;0.2334241;0.062474;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000816;0.0004179999;0.054268;0.0002299999;0.06301399;0.2334221;0.062428;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00082;0.0004179998;0.05426;0.0002299999;0.06301399;0.2334221;0.062464;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000824;0.0004119998;0.05426;0.0002299999;0.06298999;0.2334201;0.062496;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000832;0.0004179999;0.054262;0.0002299999;0.06303199;0.2334201;0.062368;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008339999;0.0004199999;0.054268;0.0002299999;0.063044;0.2334201;0.051494;0.248;1.115108;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000828;0.0004539998;0.083068;0.0002879999;0.063098;0.2334201;0.052166;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008359999;0.0004539998;0.083068;0.0002879999;0.091964;0.3540921;0.06726201;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00084;0.0004579999;0.083074;0.0002879999;0.091918;0.3540921;0.067132;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008439999;0.0004499999;0.08306599;0.0002879999;0.09189;0.354092;0.0671;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000852;0.000416;0.05654201;0.0002279999;0.091878;0.354092;0.06702001;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008559999;0.0004179999;0.056544;0.0002299999;0.06534201;0.2351061;0.05096;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000852;0.0004119999;0.05655;0.0002299999;0.06535801;0.2351081;0.05226801;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008560001;0.0004099999;0.056546;0.0002319999;0.06539601;0.2351081;0.05228;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008760001;0.0004099999;0.05655;0.0002339999;0.065432;0.2351081;0.052368;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008840002;0.0004139999;0.056552;0.0002339999;0.06548401;0.2351101;0.052196;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008860002;0.0004039999;0.056552;0.0002339999;0.06551001;0.2351081;0.0522;0.258;1.126638;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008800001;0.0004319999;0.083334;0.0002919999;0.09231201;0.3524421;0.06796601;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008700001;0.000426;0.08332999;0.0002919998;0.092264;0.3524401;0.067888;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000864;0.000422;0.083324;0.0002899999;0.09222401;0.3524401;0.06793001;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008760001;0.00042;0.083324;0.001626;0.09214;0.35244;0.06779801;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008880001;0.000402;0.05595799;0.001562;0.06474999;0.238136;0.05380601;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0009020001;0.0004019999;0.05595999;0.001562;0.064578;0.238134;0.05378401;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0009020001;0.0004;0.05594999;0.001562;0.06471;0.238132;0.053532;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000912;0.0004019999;0.05595199;0.001562;0.06487399;0.2381321;0.05351201;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0009080001;0.0004120001;0.05595799;0.001562;0.064756;0.2381381;0.05376001;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0009160001;0.000414;0.05595799;0.001562;0.064796;0.2381401;0.05376201;0.268;1.131279;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0009200001;0.000442;0.085108;0.001622;0.064826;0.2381401;0.05395201;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000914;0.000446;0.085108;0.00162;0.094088;0.359118;0.07056201;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00091;0.00044;0.085112;0.001620001;0.09407401;0.3591201;0.07054801;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00089;0.000442;0.08510999;0.001620001;0.09404601;0.359118;0.08233002;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008859999;0.000416;0.056312;0.001562001;0.094034;0.359118;0.08171602;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008879999;0.000418;0.056314;0.001564001;0.06518999;0.238446;0.066598;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008959999;0.000422;0.056312;0.001566001;0.06529799;0.238448;0.06698801;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008939999;0.0004219999;0.056316;0.001566001;0.06536599;0.238448;0.06711401;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008859999;0.0004239999;0.056318;0.001566001;0.06536999;0.238446;0.06711201;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008839999;0.0004279999;0.05631801;0.001564001;0.06537199;0.238444;0.067132;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008880001;0.0004319999;0.05631201;0.001566001;0.065376;0.2384421;0.065828;0.278;1.13748;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00088;0.0004539999;0.08345401;0.001646001;0.09255999;0.411076;0.094392;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008640001;0.0004519999;0.08345;0.001644001;0.092568;0.411074;0.09436601;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008560001;0.0004459999;0.083448;0.001644001;0.092526;0.411074;0.09433201;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008560001;0.0004459999;0.08344801;0.001644001;0.09250201;0.411076;0.09434401;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00086;0.0004239999;0.05666399;0.001586001;0.065662;0.293744;0.07856002;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000864;0.0004259999;0.05666599;0.001586001;0.06567401;0.293746;0.07864601;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000862;0.0004279999;0.05666799;0.001586002;0.06568401;0.2937441;0.07862801;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000868;0.0004339999;0.05666999;0.0002499999;0.065754;0.2937421;0.07868001;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008540001;0.0004279999;0.05666599;0.0002479999;0.06574801;0.2937401;0.077282;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008380001;0.0004259999;0.05666399;0.0002499999;0.06571401;0.2937401;0.07708401;0.288;1.141951;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008400001;0.0004479999;0.08364198;0.0003119999;0.06551801;0.2937401;0.07703602;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008440002;0.0004539998;0.08363999;0.0003119999;0.09239802;0.4105561;0.09250801;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008420002;0.0004419999;0.08363598;0.0003119999;0.09236401;0.410552;0.092314;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008460001;0.0004459999;0.08363798;0.0003139999;0.09231201;0.41055;0.09224801;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008420001;0.000426;0.054492;0.0002539999;0.092406;0.410554;0.09229;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000842;0.00043;0.054492;0.0002559999;0.06331199;0.2895761;0.07566201;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000842;0.00043;0.05448599;0.0002559999;0.06332;0.2895761;0.07567201;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008580001;0.0004279999;0.05448399;0.0002559999;0.063348;0.2895801;0.06388001;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00087;0.0004239999;0.05448599;0.0002559999;0.063318;0.2895801;0.06384;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008700001;0.0004259999;0.05448399;0.0002539999;0.063332;0.2895821;0.063986;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008640001;0.0004199999;0.054478;0.0002519999;0.063268;0.2895802;0.063554;0.298;1.146154;3;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008680001;0.0004419998;0.081348;0.0003099999;0.090134;0.4193301;0.082194;0.308;1.148397;4;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008700002;0.0004399999;0.08134399;0.0003099999;0.09014401;0.4193301;0.082178;0.308;1.148397;4;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008680001;0.0004339999;0.08133999;0.0003099999;0.090106;0.4193301;0.082182;0.308;1.148397;4;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00087;0.0004279998;0.08133799;0.0003079998;0.09013599;0.4193321;0.08250199;0.308;1.148397;4;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008860001;0.0004139999;0.05419799;0.0002279999;0.063008;0.2467;0.05399201;0.308;1.148397;4;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000886;0.0004119999;0.05419799;0.0002299999;0.06299999;0.246702;0.05396601;0.308;1.148397;4;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00089;0.0004139999;0.05419599;0.0002299999;0.06299999;0.246702;0.05403601;0.308;1.148397;4;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008839999;0.0004139999;0.05419599;0.0002319999;0.06303;0.2467001;0.05401001;0.308;1.148397;4;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000884;0.0004059999;0.05419599;0.0002319999;0.063062;0.2466981;0.05403401;0.308;1.148397;4;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00089;0.0004039999;0.05419599;0.0002319999;0.063054;0.2466961;0.05423601;0.308;1.148397;4;
